DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE
2020-06-03 07:15:00,3809.623333333333,24.734533827586212
2020-06-03 07:30:00,4239.173333333334,24.86604513333333
2020-06-03 07:45:00,8057.530952380954,25.196312241379317
2020-06-03 08:00:00,9578.816666666668,26.033628366666665
2020-06-03 08:15:00,9734.538571428571,26.001591103448273
2020-06-03 08:30:00,11134.916666666668,26.487010566666665
2020-06-03 08:45:00,11456.146666666666,26.84006023333333
2020-06-03 09:00:00,15143.809523809525,27.38324703448276
2020-06-03 09:15:00,9250.087619047621,27.36992080000001
2020-06-03 09:30:00,11140.756666666664,27.276011551724128
2020-06-03 09:45:00,14450.282857142856,27.50335376666667
2020-06-03 10:00:00,12582.75333333333,27.972231034482764
